chunk,line,pre,reject_reason,name,market,country,norm_name,domain,phone,category,address,website,email,contact_page,instagram,facebook,whatsapp,portfolio,source_ref,source_url,fit,live,ambiguous
delta-github-run-31863169781-008.jsonl,37,ACCEPT,,Hotel and Villas Atizapan,Atizapán de Zaragoza,Mexico,hotel and villas atizapan,hotelatizapan.com.mx,525558222060,hotel,"Avenida Benito Juárez 54, Atizapán de Zaragoza",http://www.hotelatizapan.com.mx/,reservas@hotelatizapan.com.mx,,https://www.instagram.com/hotel.villas.atizapan/,,,,overture:78e6f2ef-7b99-4890-8457-eb37d017e6ac,https://explore.overturemaps.org/#id=78e6f2ef-7b99-4890-8457-eb37d017e6ac,B,HIGH,0
delta-github-run-31863169781-008.jsonl,38,ACCEPT,,Hotel Boutique Camino del Bosque,San Pedro Cholula,Mexico,hotel boutique camino del bosque,hotelcaminodelbosque.com,522222950209,resort,"Sendero 1 Tepoya, San Pedro Cholula",https://hotelcaminodelbosque.com/,contacto@hotelcaminodelbosque.com,,,,,,overture:e6c8a24f-b24d-4efe-8102-9e7b54165d7a,https://explore.overturemaps.org/#id=e6c8a24f-b24d-4efe-8102-9e7b54165d7a,B,MEDIUM,0
delta-github-run-31863169781-008.jsonl,39,ACCEPT,,Cantil Hotel Spa Boutique,Alto Lucero de Gutiérrez Barrios,Mexico,cantil hotel spa boutique,hotelcantil.com.mx,522798270550,hotel,"Avenida de la República 127, Alto Lucero de Gutiérrez Barrios",http://www.hotelcantil.com.mx/,hbc_altolucero@hotmail.com,,,,,,overture:571226d3-698b-4be3-b4d9-d6d9d871f94c,https://explore.overturemaps.org/#id=571226d3-698b-4be3-b4d9-d6d9d871f94c,B,MEDIUM,0
delta-github-run-31863169781-008.jsonl,40,ACCEPT,,Canto del Mar Hotel and Villas,Zihuatanejo de Azueta,Mexico,canto del mar hotel and villas,hotelcantodelmar.com,527551015032,resort,"And. 3 S/N, Zihuatanejo de Azueta",http://www.hotelcantodelmar.com,hotelcantodelmar@gmail.com,,,,,,overture:1b3e8375-f6e0-4007-9bc8-993337b87d32,https://explore.overturemaps.org/#id=1b3e8375-f6e0-4007-9bc8-993337b87d32,A,HIGH,0
delta-github-run-31863169781-008.jsonl,41,ACCEPT,,Villas Cartagena CDMX,Gustavo A Madero,Mexico,villas cartagena cdmx,hotelcartagena.com.mx,525553683527,hotel,"Norte 1C 4835, Gustavo A Madero, CMX",http://www.hotelcartagena.com.mx,julio_11@hotmail.com,,,,,,overture:03aad172-07be-4fdb-9dce-0f0455edd9fd,https://explore.overturemaps.org/#id=03aad172-07be-4fdb-9dce-0f0455edd9fd,B,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,42,ACCEPT,,Casa Bonita Hotel & Luxury Residence,Oaxaca de Juárez,Mexico,casa bonita hotel luxury residence,hotelcasabonita.com,529515201227,hotel,"Privada Catalina 102, Oaxaca de Juárez",http://www.hotelcasabonita.com/,reservaciones@hotelcasabonita.com,,,,,,overture:950e7da3-72c4-4ce4-8e14-f6fa4e96c32a,https://explore.overturemaps.org/#id=950e7da3-72c4-4ce4-8e14-f6fa4e96c32a,B,MEDIUM,0
delta-github-run-31863169781-008.jsonl,43,ACCEPT,,Costa Sol Hotel y Villas | Boca del Río,Boca del Río,Mexico,costa sol hotel y villas boca del rio,hotelcostasol.com.mx,522299232100,hotel,"Avenida Veracruz s/n, Boca del Río",http://www.hotelcostasol.com.mx/,reservasver@hotelcostasol.com.mx,,,,,,overture:5ce30304-7300-44ce-aca6-3459850c8372,https://explore.overturemaps.org/#id=5ce30304-7300-44ce-aca6-3459850c8372,B,MEDIUM,0
delta-github-run-31863169781-008.jsonl,44,ACCEPT,,Collection O Hotel DC,Santa María Colotepec,Mexico,collection o hotel dc,hoteldc.com.mx,529541089674,hotel,"Carr. Costera 1-S/N, Santa María Colotepec",http://www.hoteldc.com.mx/,reservations@hoteldc.com.mx,,,,,,overture:c30718d7-836e-463d-82d7-d8e78b39faa2,https://explore.overturemaps.org/#id=c30718d7-836e-463d-82d7-d8e78b39faa2,B,HIGH,0
delta-github-run-31863169781-008.jsonl,45,ACCEPT,,Diverxo Hotel y Villas,Tuxtla Gutiérrez,Mexico,diverxo hotel y villas,hoteldiverxo.com,529611215519,hotel,"Boulevard Periférico Sur Poniente 2255, Tuxtla Gutiérrez",http://www.hoteldiverxo.com/,gerenciahotel@hoteldiverxo.com,,,,,,overture:7b376b1f-8f68-431b-b032-fc710d52c69e,https://explore.overturemaps.org/#id=7b376b1f-8f68-431b-b032-fc710d52c69e,B,HIGH,0
delta-github-run-31863169781-008.jsonl,46,ACCEPT,,Hotel y Villas Juan Diego,Gustavo A Madero,Mexico,hotel y villas juan diego,hoteleshmo.mx,525555772253,hotel,"Avenida Insurgentes Norte 1917, Gustavo A Madero, CMX",https://www.hoteleshmo.mx/hotel-y-motel-juan-diego/,markonaaaaa@gmail.com,,,,,,overture:47a5bbe8-0055-4b1b-bd55-66dd885221e8,https://explore.overturemaps.org/#id=47a5bbe8-0055-4b1b-bd55-66dd885221e8,B,PERMISSIVE,1
delta-github-run-31863169781-008.jsonl,47,ACCEPT,,Villas Layfer,Córdoba,Mexico,villas layfer,hoteleslayfer.com,522717160950,hotel,"Fortín de las Flores - Córdoba KM 291, Córdoba",http://hoteleslayfer.com/,laura1_morales@hotmail.com,,,,,,overture:7fd4d294-369e-454d-9c68-449c6f1717d7,https://explore.overturemaps.org/#id=7fd4d294-369e-454d-9c68-449c6f1717d7,B,MEDIUM,0
delta-github-run-31863169781-008.jsonl,48,ACCEPT,,Villas Layfer,Córdoba,Mexico,villas layfer,hoteleslayfer.com.mx,522717173200,hotel,"Autopista Cordoba -Fortin Km.291 Cordoba, Ver., Córdoba",http://www.hoteleslayfer.com.mx/,villaslayfer@gmail.com,,,,,,overture:57143573-5f2a-4984-85a2-a7ddb96f1cef,https://explore.overturemaps.org/#id=57143573-5f2a-4984-85a2-a7ddb96f1cef,B,HIGH,0
delta-github-run-31863169781-008.jsonl,49,ACCEPT,,Los Naranjos Hotel,Ayala,Mexico,los naranjos hotel,hotellosnaranjos.mx,525510110970,resort,"Calle Paseo Tlayecac 2, Ayala",http://www.hotellosnaranjos.mx/,losnaranjoshotel@gmail.com,,,,,,overture:a199e6d3-22a1-43c6-a4d2-e844fd1e5213,https://explore.overturemaps.org/#id=a199e6d3-22a1-43c6-a4d2-e844fd1e5213,B,HIGH,0
delta-github-run-31863169781-008.jsonl,50,ACCEPT,,Hotel and Villas Madeira,Atizapán de Zaragoza,Mexico,hotel and villas madeira,hotelmadeira.com.mx,525558161500,hotel,"Boulevard Adolfo López Mateos 7, Atizapán de Zaragoza",http://www.hotelmadeira.com.mx/,hotel.madeira@yahoo.com,,,,,,overture:17386e57-efc5-4e68-9168-92a086862bf9,https://explore.overturemaps.org/#id=17386e57-efc5-4e68-9168-92a086862bf9,B,HIGH,0
delta-github-run-31863169781-009.jsonl,1,ACCEPT,,Hotel Maricarmen,Manzanillo,Mexico,hotel maricarmen,hotelmaricarmen.com,523143351883,hotel,"Privada Nopaltzin 8, Manzanillo",http://www.hotelmaricarmen.com/,maricarmen@hotelmaricarmen.com,,,,,,overture:c72a15dd-06d9-4f96-a6dd-8d1856a7274f,https://explore.overturemaps.org/#id=c72a15dd-06d9-4f96-a6dd-8d1856a7274f,B,HIGH,0
delta-github-run-31863169781-009.jsonl,2,ACCEPT,,Scala Magna Suites and Villas,Naucalpan de Juárez,Mexico,scala magna suites and villas,hotelscala-magna.com.mx,525553592222,hotel,"Boulevard Manuel Ávila Camacho 495, Naucalpan de Juárez",http://www.hotelscala-magna.com.mx,ventas@hotelscala-magna.com.mx,,,,,,overture:0f6d56b0-3ed5-464a-b7d8-ed556227883a,https://explore.overturemaps.org/#id=0f6d56b0-3ed5-464a-b7d8-ed556227883a,B,MEDIUM,0
delta-github-run-31863169781-009.jsonl,3,ACCEPT,,Hotel y Villas Sfera,Nezahualcóyotl,Mexico,hotel y villas sfera,hotelsfera.com,525551205000,hotel,"Av. Río de los Remedios MZ 038, Nezahualcóyotl",http://www.hotelsfera.com/,contacto@hotelsfera.com,,,,,,overture:8e261aab-b003-4842-b20d-a440d34ff707,https://explore.overturemaps.org/#id=8e261aab-b003-4842-b20d-a440d34ff707,B,HIGH,0
delta-github-run-31863169781-009.jsonl,4,ACCEPT,,Hotel Villas Boca,Boca del Río,Mexico,hotel villas boca,hotelvillasboca.com,522299276084,hotel,"Boulevard Miguel Alemán 851, Boca del Río",http://www.hotelvillasboca.com/,reserva.villasboca@hotmail.com,,,,,,overture:c18f69b7-5a28-455b-b4c9-bef8bb19cc3a,https://explore.overturemaps.org/#id=c18f69b7-5a28-455b-b4c9-bef8bb19cc3a,B,HIGH,0
delta-github-run-31863169781-009.jsonl,5,ACCEPT,,Hotel Villas Coloniales,Azcapotzalco,Mexico,hotel villas coloniales,hotelvillascoloniales.mx,525553534258,hotel,"Calzada Camarones 575, Azcapotzalco, CMX",http://www.hotelvillascoloniales.mx/,villascoloniales@hotmail.com,,,,,,overture:148c72d2-eae8-4bba-82fc-a87c59dffea3,https://explore.overturemaps.org/#id=148c72d2-eae8-4bba-82fc-a87c59dffea3,B,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,6,ACCEPT,,Hotel Villas Dali,Boca del Río,Mexico,hotel villas dali,hotelvillasdali.com,522299230140,hotel,"Calzada Costa Verde 1110BIS, Boca del Río",http://www.hotelvillasdali.com/,comentarios@hotelvillasdali.com,,https://www.instagram.com/hotelvillasdali/,,,,overture:06e219ca-45c4-429f-977a-d6d7f4c6416e,https://explore.overturemaps.org/#id=06e219ca-45c4-429f-977a-d6d7f4c6416e,B,HIGH,0
delta-github-run-31863169781-009.jsonl,7,ACCEPT,,Hotel Villas Del Sol,San Luis Río Colorado,Mexico,hotel villas del sol,hotelvillasdelsol.com.mx,526531515802,hotel,"Callejón La Bandera 216, San Luis Río Colorado",http://www.hotelvillasdelsol.com.mx/,hotelvillasdelsol@yahoo.com,,,,,,overture:081d154b-54b3-4eb3-b86c-a972417fd15d,https://explore.overturemaps.org/#id=081d154b-54b3-4eb3-b86c-a972417fd15d,B,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,8,ACCEPT,,Departamentos Lalo,Zihuatanejo de Azueta,Mexico,departamentos lalo,hotelvillasmercedes.com,527555446781,hotel,Zihuatanejo de Azueta,https://hotelvillasmercedes.com/es/,villaselmorroymercedes@gmail.com,,,,,,overture:a94f5c29-acdd-4cec-a5f0-90fe890039d1,https://explore.overturemaps.org/#id=a94f5c29-acdd-4cec-a5f0-90fe890039d1,B,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,9,ACCEPT,,Villa Del Sol,Xalatlaco,Mexico,villa del sol,hotelvillasol.com.mx,527341482342,hotel,"CRUCERO SAN JOSE VISTA HERMOSA-TEQUESQUITENGO, Xalatlaco",http://www.hotelvillasol.com.mx/,villadelsolteques@hotmail.com,,,,,,overture:e6a11db8-1cd3-419c-a392-cd5037898b19,https://explore.overturemaps.org/#id=e6a11db8-1cd3-419c-a392-cd5037898b19,B,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,10,ACCEPT,,Hotel Villas Paraiso,Valle de Bravo,Mexico,hotel villas paraiso,hotelvillasparaiso.com.mx,527262623604,hotel,"Carr. San Gaspar, Valle de Bravo",https://www.hotelvillasparaiso.com.mx/,villasparaisohotel@gmail.com,,https://www.instagram.com/villas.paraiso.valle/,,,,overture:46a8e805-b69a-4224-b617-24c2f8e71d40,https://explore.overturemaps.org/#id=46a8e805-b69a-4224-b617-24c2f8e71d40,B,HIGH,0
delta-github-run-31863169781-009.jsonl,11,ACCEPT,,Hotel Villas Xaiba,San Pedro Mixtepec - Distr 22 -,Mexico,hotel villas xaiba,hotelvillasxaiba.com,529545822470,resort,"De Cortes 6, San Pedro Mixtepec - Distr 22 -",http://www.hotelvillasxaiba.com/,hotelvillasxaiba@hotmail.com,,,,,,overture:458c36de-6c97-43d0-a05a-fa61fc0495ce,https://explore.overturemaps.org/#id=458c36de-6c97-43d0-a05a-fa61fc0495ce,A,HIGH,0
delta-github-run-31863169781-009.jsonl,12,ACCEPT,,Hotel and Villas Aztlan,Ecatepec de Morelos,Mexico,hotel and villas aztlan,hotelyvillasaztlan.com,525557756241,hotel,"Avenida Profesor Carlos Hank González 11, Ecatepec de Morelos",http://www.hotelyvillasaztlan.com/,hotelaztlan@hotmail.com,,https://www.instagram.com/hotelyvillasaztlan/,,,,overture:3fbf8128-818e-4851-84ba-0ef2017ac33d,https://explore.overturemaps.org/#id=3fbf8128-818e-4851-84ba-0ef2017ac33d,B,HIGH,0
delta-github-run-31863169781-009.jsonl,13,ACCEPT,,Hotel y Villas Pasadena,Benito Juárez,Mexico,hotel y villas pasadena,hotelyvillaspasadena.com,525555980022,hotel,"Avenida Revolución 826, Benito Juárez, CMX",http://hotelyvillaspasadena.com/,hotelpasadena@hotmail.com,,https://www.instagram.com/villas_pasadena/,,,,overture:41219a6c-c0e6-4e6c-8710-425ec7d1c060,https://explore.overturemaps.org/#id=41219a6c-c0e6-4e6c-8710-425ec7d1c060,B,HIGH,0
delta-github-run-31863169781-009.jsonl,14,ACCEPT,,Hotel and Villas Patriotismo,Miguel Hidalgo,Mexico,hotel and villas patriotismo,hotelyvillaspatriotismo.com,525572521505,hotel,"Avenida Patriotismo 53, Miguel Hidalgo, CMX",http://hotelyvillaspatriotismo.com/,patriotismovip@gmail.com,,,,,,overture:a555f8de-2b06-4a6a-b498-646de7d8ae41,https://explore.overturemaps.org/#id=a555f8de-2b06-4a6a-b498-646de7d8ae41,B,HIGH,0
delta-github-run-31863169781-009.jsonl,15,ACCEPT,,Hotel y Villas Vento,Ecatepec de Morelos,Mexico,hotel y villas vento,hotelyvillasvento.com,525557781739,hotel,"Avenida Vía José María Morelos 278, Ecatepec de Morelos",https://hotelyvillasvento.com/,hvillasmorelos@hotmail.com,,https://www.instagram.com/hotelyvillasvento/,,,,overture:99eb6ebb-eb63-4eaa-94b2-f7ffa8b91be5,https://explore.overturemaps.org/#id=99eb6ebb-eb63-4eaa-94b2-f7ffa8b91be5,B,HIGH,0
delta-github-run-31863169781-009.jsonl,16,ACCEPT,,"House of Glass Real Estate & Property Management, LLC",Lakeland,USA,house of glass real estate property management llc,houseofglassrealestate.com,18639403756,real_estate_service,"604 Robin Rd, Lakeland, FL",http://www.houseofglassrealestate.com/,andrea.muzzy.realestate@gmail.com,,,,,,overture:3a6921ed-78e1-4a69-98ae-89ef0e195c9c,https://explore.overturemaps.org/#id=3a6921ed-78e1-4a69-98ae-89ef0e195c9c,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,17,ACCEPT,,FYVE Property Management,Miami Beach,USA,fyve property management,howardchasepropertymanagement.com,18579576608,property_management,"1370 Washington Ave, Miami Beach, FL",http://www.howardchasepropertymanagement.com/,howard@howardchasepropertymanagement.com,,,,,,overture:a24b069c-5406-485a-9d82-d071b34c8563,https://explore.overturemaps.org/#id=a24b069c-5406-485a-9d82-d071b34c8563,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,18,ACCEPT,,HR Rentals & Property Management,St Petersburg,USA,hr rentals property management,hr-rentals.com,17278006630,property_management,"360 Central Ave, St Petersburg, FL",http://hr-rentals.com/,mail@hr-rentals.com,,,,,,overture:1116da17-734a-42c2-852b-7992acbfac81,https://explore.overturemaps.org/#id=1116da17-734a-42c2-852b-7992acbfac81,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,19,ACCEPT,,HS Legacy Property Management,Fort Lauderdale,USA,hs legacy property management,hslegacypropertymgmt.com,19542478730,property_management,"500 E Broward Blvd, Fort Lauderdale, FL",http://www.hslegacypropertymgmt.com/,hans@hslegacypropertymgmt.com,,,,,,overture:30ea3160-dab6-4ca9-8411-1938fb43a77c,https://explore.overturemaps.org/#id=30ea3160-dab6-4ca9-8411-1938fb43a77c,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,20,ACCEPT,,Hummingbird Vacation Rentals,Santa Rosa Beach,USA,hummingbird vacation rentals,hummingbirdvacationrentals.com,18502804717,property_management,"174 Watercolor Way, Santa Rosa Beach, FL",http://hummingbirdvacationrentals.com/,info@hummingbirdvacationrentals.com,,,,,,overture:4aa33dc1-a0ea-4d94-aa7c-b3fc40e44008,https://explore.overturemaps.org/#id=4aa33dc1-a0ea-4d94-aa7c-b3fc40e44008,A,HIGH,1
delta-github-run-31863169781-009.jsonl,21,ACCEPT,,Hyde Hotel & Residences Midtown Miami,Miami,USA,hyde hotel residences midtown miami,hydemidtownmia.com,13055211699,hotel,"101 NE 34th St, Miami, FL",http://hydemidtownmia.com/,info@hydemidtownmia.com,,,,,,overture:64d8ef32-3508-4465-9a98-443acf34b86d,https://explore.overturemaps.org/#id=64d8ef32-3508-4465-9a98-443acf34b86d,B,MEDIUM,0
delta-github-run-31863169781-009.jsonl,22,ACCEPT,,Ibero Property Management & Real Estate Services,West Palm Beach,USA,ibero property management real estate services,iberopropertymgmt.com,5614200640,property_management,"1551 Forum Pl, West Palm Beach, FL",https://iberopropertymgmt.com,contact@iberopropertymgmt.com,,,,,,overture:e1fb394a-06d7-4303-ab1d-1bf334dc920b,https://explore.overturemaps.org/#id=e1fb394a-06d7-4303-ab1d-1bf334dc920b,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,23,ACCEPT,,Valencia Realty Property Management,Tampa,USA,valencia realty property management,impactrealtytampa.com,18136005010,property_management,"3309 W Bay To Bay Blvd, Tampa, FL",http://valenciahargrove.impactrealtytampa.com/,therealtorvv@gmail.com,,,,,,overture:a7cf2b83-b23a-427e-8cd5-e4ed4000c548,https://explore.overturemaps.org/#id=a7cf2b83-b23a-427e-8cd5-e4ed4000c548,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,24,ACCEPT,,Imperial Group Property Management,Albuquerque,USA,imperial group property management,imperial-group.com,15058846200,property_management,"2325 San Pedro Dr NE, Albuquerque, NM",http://www.imperial-group.com/,charlesf@imperial-group.com,,,,,,overture:6451bafe-3309-43e0-afec-feba78f17bb9,https://explore.overturemaps.org/#id=6451bafe-3309-43e0-afec-feba78f17bb9,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,25,ACCEPT,,Innovare Vacation Homes,Kissimmee,USA,innovare vacation homes,innovarehomes.com,14075120514,holiday_rental_home,"8681 W Irlo Bronson Memorial Hwy, Kissimmee, FL",http://www.innovarehomes.com/,alessandra@innovarehomes.com,,https://www.instagram.com/innovarehomes/,,,,overture:8cf00917-a4da-4bc3-9a43-0aaf011aed6f,https://explore.overturemaps.org/#id=8cf00917-a4da-4bc3-9a43-0aaf011aed6f,A,HIGH,0
delta-github-run-31863169781-009.jsonl,26,ACCEPT,,Intteli Vacation Home,Orlando,USA,intteli vacation home,intteli.com,14075880808,holiday_rental_home,"8810 Commodity Cir, Orlando, FL",http://www.intteli.com/,reservations@intteli.com,,,,,,overture:fdd452f3-4638-429b-932b-22408fd831f6,https://explore.overturemaps.org/#id=fdd452f3-4638-429b-932b-22408fd831f6,A,HIGH,0
delta-github-run-31863169781-009.jsonl,27,ACCEPT,,Villas Cañada Huatulco,Santa María Huatulco,Mexico,villas canada huatulco,investhuatulco.mx,529581364615,hotel,"Calle Bahía de Conejos 5a, Santa María Huatulco",http://www.investhuatulco.mx/huatulco.php,ofic.canada@gmail.com,,,,,,overture:e77e584b-62da-45d9-8ff3-e09bfa7b490d,https://explore.overturemaps.org/#id=e77e584b-62da-45d9-8ff3-e09bfa7b490d,B,HIGH,0
delta-github-run-31863169781-009.jsonl,28,ACCEPT,,Investor Friendly Property Management & Realty Services Inc.,North Fort Myers,USA,investor friendly property management realty services inc,investorfriendly-pm.com,12392460277,real_estate_service,"4735 Randag Dr, North Fort Myers, FL",http://www.investorfriendly-pm.com/home,riverranchland@gmail.com,,,,,,overture:eba2038d-56df-41f2-b01a-ed2e0deecea6,https://explore.overturemaps.org/#id=eba2038d-56df-41f2-b01a-ed2e0deecea6,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,29,ACCEPT,,Isole Villas,Kissimmee,USA,isole villas,isolevillas.com,18884765336,hotel,"1297 Grand Traverse Pkwy, Kissimmee, FL",http://Isolevillas.com/,inquiries@isolevillas.com,,,,,,overture:e2a77b36-c66a-4bae-9f44-b31c28cb4261,https://explore.overturemaps.org/#id=e2a77b36-c66a-4bae-9f44-b31c28cb4261,B,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,30,ACCEPT,,ITG Property Management,West Melbourne,USA,itg property management,itgrealty.com,3216222700,property_management,"1455 S Wickham Rd, West Melbourne, FL",https://www.itgrealty.com/itg-property-management/,adminpm@itgrealty.com,,,,,,overture:93d6df6f-6415-49c3-b863-f2956f86a36a,https://explore.overturemaps.org/#id=93d6df6f-6415-49c3-b863-f2956f86a36a,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,31,ACCEPT,,"Bayside Bliss Vacation Rental - Little Harbor, Florida",Ruskin,USA,bayside bliss vacation rental little harbor florida,,12054547724,rv_park,"Mangrove Point Drive, Little Harbor, Ruskin, FL",,chermacdonald@icloud.com,,,,,https://www.itrip.net/ruskin-vacation-rental/3260-little-harbor,overture:0cb38c2a-7977-443f-9621-b06217cd8ebe,https://explore.overturemaps.org/#id=0cb38c2a-7977-443f-9621-b06217cd8ebe,A,HIGH,1
delta-github-run-31863169781-009.jsonl,32,ACCEPT,,Jackson Lastra Property Management Group,Margate,USA,jackson lastra property management group,jacksonlastra.com,19548761131,property_management,"2333 SR-7, Margate, FL",http://www.jacksonlastra.com/,hello@jacksonlastra.com,,,,,,overture:680465b8-e7a1-49ab-82ec-02f3c189f75e,https://explore.overturemaps.org/#id=680465b8-e7a1-49ab-82ec-02f3c189f75e,A,PERMISSIVE,1
delta-github-run-31863169781-009.jsonl,33,ACCEPT,,JAT Property Management LLC,Altamonte Springs,USA,jat property management llc,jatpropertymanagementllc.com,14076634470,property_management,"478 E Altamonte Dr, Altamonte Springs, FL",http://www.JATpropertymanagementLLC.com/,beypropertysolutions@gmail.com,,,,,,overture:c903e3f4-506e-4d78-b52a-82b31dc4656d,https://explore.overturemaps.org/#id=c903e3f4-506e-4d78-b52a-82b31dc4656d,A,PERMISSIVE,1
